id;pred;true;latency_ms;cpu_percent;mem_percent;accuracy_cumulative;timestamp;;;;Lat media;CPU % media;Mem % media
;stage 2 failure;normal;146,4467049;38,5;81,9;0,402589671;1758196797;;;;;;
;early;suspect;103,4319401;34,9;81,6;0,402529762;1758196798;;;;;;
;normal;normal;146,5299129;41;81,1;0,402618658;1758196799;;;;;;
;normal;normal;107,542038;39,4;81;0,402707528;1758196800;;;;;;
;stage 2 failure;normal;142,2913074;43;81;0,402647628;1758196801;;;;;;
;early;normal;137,0229721;39,1;81,1;0,402587745;1758196802;;;;;;
;normal;suspect;121,3030815;36,9;81;0,402527881;1758196803;;;;;;
;normal;normal;97,08070755;43,2;81,2;0,402616711;1758196804;;;;;;
;stage 2 failure;suspect;117,7048683;35,1;81,8;0,40255686;1758196805;;;;;;
;imminent failure;stage 2 failure;100,3801823;44,4;82;0,402497027;1758196806;;;;;;
;normal;normal;135,4477406;34,6;82,1;0,402585823;1758196807;;;;;;
;normal;normal;112,4899387;40,1;81,2;0,402674591;1758196808;;;;;;
;stage 2 failure;normal;122,6499081;33,6;81,4;0,402614767;1758196809;;;;;;
;early;suspect;113,0168438;51,4;81,4;0,402554961;1758196810;;;;;;
;normal;normal;114,9721146;33,1;81,2;0,402643695;1758196811;;;;;;
;normal;normal;120,3999519;32;81,3;0,402732403;1758196812;;;;;;
;early;normal;112,9291058;37,9;81,2;0,402672606;1758196813;;;;;;
;early;normal;110,4037762;35,7;81,2;0,402612827;1758196814;;;;;;
;normal;suspect;122,3721504;36,2;81,6;0,402553065;1758196815;;;;;;
;normal;early;97,98598289;34,1;82,1;0,402493321;1758196816;;;;;;
;imminent failure;early;135,3271008;39,5;82,2;0,402433595;1758196817;;;;;;
;early;normal;121,0570335;32,7;81,6;0,402373887;1758196818;;;;;;
;normal;suspect;123,9788532;40,9;81,4;0,402314197;1758196819;;;;;;
;normal;normal;101,8712521;31,5;81,2;0,402402848;1758196820;;;;;;
;stage 2 failure;normal;141,2799358;39,4;81,5;0,402343171;1758196821;;;;;;
;early;rolling element failure;123,8849163;34,1;81,3;0,402283511;1758196822;;;;;;
;normal;normal;119,8170185;30,9;81,3;0,402372128;1758196823;;;;;;
;normal;normal;108,1540585;41,2;81,4;0,402460717;1758196824;;;;;;
;imminent failure;normal;98,39200974;56;78,1;0,402401067;1758196825;;;;;;
;early;suspect;111,9952202;36,4;76,3;0,402341434;1758196826;;;;;;
;normal;suspect;114,9640083;39,2;78,5;0,40228182;1758196827;;;;;;
;normal;normal;98,24204445;41;80;0,40237037;1758196828;;;;;;
;imminent failure;normal;131,1538219;37,2;80,6;0,402310769;1758196829;;;;;;
;imminent failure;rolling element failure;145,1482773;42,6;80,8;0,402251185;1758196830;;;;;;
;normal;normal;145,8706856;34,1;81;0,402339701;1758196831;;;;;;
;normal;normal;130,5422783;32,5;80,5;0,402428191;1758196832;;;;;;
;stage 2 failure;normal;118,5159683;37,4;80,6;0,402368616;1758196833;;;;;;
;early;normal;131,5839291;42,6;80,4;0,402309059;1758196834;;;;;;
;normal;normal;104,5367718;41,8;80,8;0,402397514;1758196835;;;;;;
;normal;normal;112,2219563;36,8;81;0,402485943;1758196836;;;;;;
;stage 2 failure;normal;119,6811199;36,9;81,2;0,402426394;1758196838;;;;;;
;normal;normal;142,7943707;35,5;81,1;0,402514793;1758196839;;;;;;
;normal;normal;100,6550789;42,9;81,3;0,402603165;1758196840;;;;;;
;normal;normal;124,9420643;38,5;81,2;0,402691511;1758196841;;;;;;
;imminent failure;normal;115,0801182;35,3;81,2;0,402631968;1758196842;;;;;;
;early;suspect;96,96531296;33,3;81,1;0,402572442;1758196843;;;;;;
;normal;normal;94,71893311;36,6;81;0,402660754;1758196844;;;;;;
;normal;normal;98,92296791;38,2;81,2;0,402749039;1758196845;;;;;;
;early;normal;100,361824;37,6;81,6;0,402689523;1758196846;;;;;;
;early;suspect;121,1798191;35,7;81,9;0,402630024;1758196847;;;;;;
;normal;suspect;139,2979622;34,5;81,8;0,402570542;1758196848;;;;;;
;normal;early;99,37787056;40,5;81,5;0,402511078;1758196849;;;;;;
;imminent failure;early;123,9669323;35,5;81,6;0,402451632;1758196850;;;;;;
;early;normal;106,7252159;43;81,6;0,402392203;1758196851;;;;;;
;normal;normal;131,259203;38,3;81,7;0,402480437;1758196852;;;;;;
;normal;normal;121,0610867;38,8;81,4;0,402568645;1758196853;;;;;;
;early;normal;107,4762344;33,3;81,2;0,402509225;1758196854;;;;;;
;early;normal;120,3200817;52,8;82;0,402449823;1758196855;;;;;;
;normal;normal;111,8748188;32,5;81,5;0,402537996;1758196856;;;;;;
;normal;normal;119,2820072;49,2;81,8;0,402626143;1758196857;;;;;;
;early;normal;94,67196465;38,4;81,7;0,40256675;1758196858;;;;;;
;early;rolling element failure;134,4780922;35,8;81,5;0,402507375;1758196859;;;;;;
;normal;normal;127,7060509;39,9;81,2;0,402595487;1758196860;;;;;;
;normal;normal;106,6029072;34,3;81,6;0,402683574;1758196861;;;;;;
;imminent failure;normal;136,5880966;38,7;81,4;0,402624208;1758196862;;;;;;
;suspect;normal;108,1120968;34,4;81,8;0,402564858;1758196863;;;;;;
;normal;normal;118,6668873;40,7;81,7;0,402652911;1758196864;;;;;;
;normal;normal;98,13284874;33,9;81,5;0,402740937;1758196865;;;;;;
;early;normal;125,3449917;38,9;81,2;0,402681597;1758196866;;;;;;
;early;normal;123,003006;32,6;81,3;0,402622275;1758196867;;;;;;
;normal;normal;116,945982;32,2;81,2;0,402710267;1758196868;;;;;;
;normal;normal;120,6600666;32,4;81,1;0,402798233;1758196869;;;;;;
;imminent failure;normal;97,04399109;49,9;81,2;0,402738919;1758196870;;;;;;
;early;rolling element failure;106,3549519;42,5;81,3;0,402679623;1758196871;;;;;;
;normal;normal;104,2890549;34,6;81,5;0,402767555;1758196872;;;;;;
;normal;normal;130,7561398;38,2;81,2;0,402855461;1758196873;;;;;;
;early;normal;171,3297367;34,7;81,2;0,402796174;1758196874;;;;;;
;suspect;suspect;141,6478157;40,9;81,2;0,402884049;1758196875;;;;;;
;normal;suspect;137,2568607;33,1;81,2;0,402824776;1758196876;;;;;;
;normal;early;136,2149715;32;81,2;0,402765519;1758196877;;;;;;
;stage 2 failure;early;111,4881039;31,6;81,2;0,40270628;1758196878;;;;;;
;early;normal;120,7928658;35,5;81,2;0,402647059;1758196879;;;;;;
;normal;normal;125,0267029;35,8;81,3;0,402734892;1758196880;;;;;;
;normal;normal;141,9901848;34,6;81,4;0,402822699;1758196881;;;;;;
;early;normal;124,6128082;36,8;81,2;0,402763487;1758196883;;;;;;
;early;normal;143,4400082;30,5;81,1;0,402704292;1758196884;;;;;;
;normal;normal;137,1850967;32,5;81,2;0,402792065;1758196885;;;;;;
;normal;normal;120,3200817;50;81,3;0,402879812;1758196886;;;;;;
;imminent failure;normal;111,0620499;36,2;81,3;0,402820626;1758196887;;;;;;
;normal;suspect;124,6409416;40,4;81,1;0,402761457;1758196888;;;;;;
;normal;normal;122,3530769;37,8;81,2;0,40284917;1758196889;;;;;;
;normal;normal;123,2430935;36,2;81,2;0,402936858;1758196890;;;;;;
;imminent failure;normal;129,96912;35,5;81,2;0,402877698;1758196891;;;;;;
;early;normal;120,6359863;30,7;81,2;0,402818555;1758196892;;;;;;
;normal;suspect;105,2570343;30,5;81,2;0,402759431;1758196893;;;;;;
;normal;normal;130,9688091;38,8;81,2;0,40284708;1758196894;;;;;;
;stage 2 failure;normal;129,5521259;32,8;81,2;0,402787968;1758196895;;;;;;
;rolling element failure;rolling element failure;97,64909744;41,6;81,1;0,402875587;1758196896;;;;;;
;normal;normal;123,7223148;31;81,2;0,40296318;1758196897;;;;;;
;normal;normal;109,2782021;30,7;79,7;0,403050748;1758196898;;;;;;
;imminent failure;normal;148,1187344;27,9;79,7;0,402991641;1758196899;;;;;;
;early;suspect;118,5259819;38,5;79,8;0,402932551;1758196900;;;;;;
;normal;suspect;112,9601002;47,7;79,8;0,402873479;1758196901;;;;;;
;normal;normal;118,9210415;37,8;79,8;0,402961009;1758196902;;;;;;
;imminent failure;normal;122,5979328;37,5;79,9;0,402901949;1758196903;;;;;;
;early;rolling element failure;107,3129177;33,7;79,9;0,402842907;1758196904;;;;;;
;normal;normal;119,920969;39,7;80;0,402930403;1758196905;;;;;;
;normal;normal;130,1021576;30,1;79,9;0,403017873;1758196906;;;;;;
;early;normal;127,1650791;33,5;80,3;0,40295884;1758196907;;;;;;
;early;normal;115,197897;34,2;80,2;0,402899824;1758196908;;;;;;
;normal;normal;96,2471962;40,5;80,3;0,40298726;1758196909;;;;;;
;normal;normal;121,8817234;32,8;80;0,403074671;1758196910;;;;;;
;stage 2 failure;normal;133,6917877;42,4;80;0,403015664;1758196911;;;;;;
;early;normal;126,9869804;36,2;80;0,402956674;1758196912;;;;;;
;normal;suspect;109,443903;30,7;79,9;0,402897702;1758196913;;;;;;
;normal;early;116,4989471;35,3;79,9;0,402838747;1758196914;;;;;;
;early;early;130,646944;49;80,1;0,402926116;1758196915;;;;;;
;early;normal;101,426363;43,9;80;0,402867174;1758196916;;;;;;
;normal;suspect;142,1039104;35,5;80,3;0,402808249;1758196917;;;;;;
;normal;normal;109,2569828;41;76,2;0,402895584;1758196918;;;;;;
;stage 2 failure;suspect;113,7039661;37,6;76,4;0,402836672;1758196919;;;;;;
;stage 2 failure;stage 2 failure;210,2060318;41,1;73,7;0,402923977;1758196921;;;;;;
;normal;normal;106,9350243;38,1;74;0,403011256;1758196921;;;;;;
;normal;normal;125,7960796;34;74,4;0,403098509;1758196923;;;;;;
;early;normal;108,7291241;40,7;75,4;0,403039603;1758196924;;;;;;
;early;suspect;127,3121834;36,8;76;0,402980713;1758196925;;;;;;
;normal;normal;122,4482059;39,5;76;0,403067933;1758196926;;;;;;
;normal;normal;137,9871368;34;76,2;0,403155127;1758196927;;;;;;
;early;normal;142,8921223;32,4;76,4;0,403096247;1758196928;;;;;;
;early;normal;111,3820076;36,7;76,8;0,403037383;1758196929;;;;;;
;normal;normal;132,8382492;41,8;77,4;0,403124544;1758196930;;;;;;
;normal;normal;111,2391949;49,4;78;0,403211679;1758196931;;;;;;
;stage 2 failure;normal;125,6020069;35,3;78,9;0,403152824;1758196932;;;;;;
;early;suspect;125,9918213;31,4;79,8;0,403093987;1758196933;;;;;;
;normal;suspect;92,46015549;35,8;81,3;0,403035167;1758196934;;;;;;
;normal;suspect;109,4479561;32,8;81,3;0,402976364;1758196935;;;;;;
;stage 2 failure;suspect;116,5618896;31,7;80,9;0,402917578;1758196936;;;;;;
;imminent failure;stage 2 failure;113,8119698;39,5;81;0,40285881;1758196937;;;;;;
;normal;normal;122,453928;30,8;81,4;0,402945895;1758196938;;;;;;
;normal;normal;102,4861336;40,9;81,1;0,403032954;1758196939;;;;;;
;early;normal;122,369051;37,2;81,5;0,402974194;1758196940;;;;;;
;early;suspect;120,1736927;41,1;81,5;0,402915452;1758196941;;;;;;
;normal;suspect;137,8290653;39,3;81,7;0,402856726;1758196942;;;;;;
;normal;early;144,6678638;35;82;0,402798018;1758196943;;;;;;
;imminent failure;early;122,3852634;34,6;81,3;0,402739327;1758196944;;;;;;
;early;normal;139,2099857;33,3;81,1;0,402680653;1758196945;;;;;;
;normal;suspect;109,6849442;41,5;80,8;0,402621996;1758196946;;;;;;
;normal;normal;96,38285637;37,2;80,8;0,402709001;1758196947;;;;;;
;early;normal;114,0301228;44,4;81,3;0,402650357;1758196948;;;;;;
;stage 2 failure;rolling element failure;143,7499523;31,9;81,2;0,40259173;1758196949;;;;;;
;normal;normal;134,4110966;40,6;80,9;0,402678701;1758196950;;;;;;
;normal;normal;145,2050209;31,8;80,9;0,402765648;1758196951;;;;;;
;early;normal;129,2932034;32,3;80,9;0,40270703;1758196952;;;;;;
;early;normal;107,9161167;31,7;80,9;0,402648428;1758196953;;;;;;
;normal;suspect;133,8970661;39,8;80,9;0,402589844;1758196954;;;;;;
;normal;normal;96,65799141;33,6;80,9;0,402676753;1758196955;;;;;;
;stage 2 failure;normal;104,0561199;36,3;80,9;0,402618182;1758196956;;;;;;
;stage 2 failure;rolling element failure;113,3079529;33,5;80,9;0,402559628;1758196957;;;;;;
;normal;suspect;123,5911846;31,8;80,9;0,402501091;1758196958;;;;;;
;normal;normal;111,825943;32,1;81,2;0,402587962;1758196959;;;;;;
;imminent failure;suspect;118,1871891;42,6;80,9;0,402529437;1758196960;;;;;;
;imminent failure;stage 2 failure;103,1308174;36,8;80,9;0,40247093;1758196961;;;;;;
;normal;suspect;97,12910652;39,8;80,9;0,40241244;1758196962;;;;;;
;normal;early;127,1939278;38,3;80,8;0,402353967;1758196963;;;;;;
;early;early;111,5193367;33,2;81;0,402440796;1758196964;;;;;;
;early;normal;148,0708122;40,3;80,9;0,402382336;1758196965;;;;;;
;normal;normal;125,6630421;32,6;80,9;0,402469136;1758196966;;;;;;
;normal;normal;111,6831303;34,9;80,9;0,402555911;1758196967;;;;;;
;early;normal;94,29621696;34,5;81;0,402497459;1758196968;;;;;;
;early;normal;138,90481;36,4;80,8;0,402439024;1758196970;;;;;;
;normal;normal;123,8260269;36,2;80,8;0,402525766;1758196971;;;;;;
;normal;normal;104,2540073;32,8;81,1;0,402612482;1758196972;;;;;;
;imminent failure;normal;109,372139;34,5;81,1;0,402554056;1758196973;;;;;;
;early;normal;114,5288944;32,5;80,9;0,402495647;1758196974;;;;;;
;early;suspect;120,882988;31,8;80,9;0,402437255;1758196975;;;;;;
;early;early;93,71709824;48,9;81;0,402523934;1758196976;;;;;;
;early;early;115,0949001;41,6;81,1;0,402610587;1758196977;;;;;;
;early;early;94,43831444;31,4;81,1;0,402697216;1758196978;;;;;;
;normal;suspect;116,9369221;38,3;81;0,402638828;1758196979;;;;;;
;normal;suspect;108,0539227;37,7;80,9;0,402580458;1758196980;;;;;;
;stage 2 failure;suspect;113,38377;34,7;81,1;0,402522105;1758196981;;;;;;
;imminent failure;stage 2 failure;120,6049919;32,6;80,9;0,402463768;1758196982;;;;;;
;suspect;suspect;107,640028;30,8;80,9;0,402550355;1758196983;;;;;;
;normal;early;128,6180019;39,2;80,9;0,402492031;1758196984;;;;;;
;stage 2 failure;early;144,9961662;31,1;80,9;0,402433724;1758196985;;;;;;
;early;early;103,112936;39,1;80,9;0,402520278;1758196986;;;;;;
;normal;normal;111,344099;30,6;80,8;0,402606807;1758196987;;;;;;
;normal;normal;132,8260899;29,7;80,8;0,40269331;1758196988;;;;;;
;early;normal;132,3769093;28,2;80,8;0,402635008;1758196989;;;;;;
;early;normal;111,3939285;32,1;79,7;0,402576723;1758196990;;;;;;
;normal;normal;132,4999332;57;79,7;0,402663193;1758196991;;;;;;
;normal;normal;126,994133;43,5;79,6;0,402749638;1758196992;;;;;;
;stage 2 failure;normal;103,1689644;36,9;79,7;0,402691362;1758196993;;;;;;
;early;suspect;123,9211559;33,9;79,8;0,402633102;1758196994;;;;;;
;normal;normal;129,2643547;36,9;79,8;0,402719514;1758196995;;;;;;
;normal;normal;117,1040535;31,2;79,9;0,402805901;1758196996;;;;;;
;stage 2 failure;normal;134,5160007;33,6;80,1;0,40274765;1758196997;;;;;;
;early;normal;125,7250309;30,7;80,1;0,402689416;1758196998;;;;;;
;normal;suspect;136,8758678;38,1;80,3;0,402631198;1758196999;;;;;;
;normal;normal;107,0747375;34,2;80,3;0,402717548;1758197000;;;;;;
;early;normal;133,8438988;35,2;80,4;0,402659344;1758197001;;;;;;
;early;normal;120,8798885;31,2;80,4;0,402601156;1758197002;;;;;;
;normal;imminent failure;137,8951073;30,5;80,5;0,402542985;1758197003;;;;;;
;normal;suspect;118,4990406;32,3;80,6;0,402484831;1758197004;;;;;;
;imminent failure;suspect;97,58019447;33,2;80,8;0,402426694;1758197005;;;;;;
;imminent failure;stage 2 failure;112,9901409;42,3;81,4;0,402368573;1758197006;;;;;;
;normal;normal;110,588789;33;81,2;0,402454874;1758197007;;;;;;
;normal;normal;131,6771507;36;80,6;0,402541149;1758197008;;;;;;
;early;normal;105,3240299;30,2;80,4;0,402483037;1758197009;;;;;;
;early;normal;123,5539913;34;80,7;0,402424942;1758197010;;;;;;
;normal;suspect;100,2101898;28,9;80,6;0,402366864;1758197011;;;;;;
;normal;normal;121,5291023;29,9;80,5;0,402453102;1758197012;;;;;;
;imminent failure;suspect;124,1359711;35,4;80,6;0,402395037;1758197013;;;;;;
;imminent failure;stage 2 failure;144,1290379;37,2;80,5;0,402336988;1758197014;;;;;;
;normal;suspect;129,4569969;39,1;80,5;0,402278956;1758197015;;;;;;
;normal;early;141,8049335;31,5;80,5;0,40222094;1758197017;;;;;;
;imminent failure;early;123,8489151;32,1;73,4;0,402162942;1758197018;;;;;;
;early;normal;153,9623737;29,8;73,4;0,40210496;1758197019;;;;;;
;normal;normal;114,030838;32,7;73,4;0,402191149;1758197020;;;;;;
;normal;normal;94,56205368;43;73,6;0,402277313;1758197021;;;;;;
;imminent failure;normal;106,4400673;37,2;75;0,40221934;1758197022;;;;;;
;early;normal;131,8190098;29,8;76,4;0,402161383;1758197023;;;;;;
;normal;suspect;130,0349236;34,5;77,8;0,402103443;1758197024;;;;;;
;normal;normal;132,4400902;33,6;79,3;0,402189571;1758197025;;;;;;
;imminent failure;normal;106,7619324;32,6;80,5;0,402131643;1758197026;;;;;;
;inner race failure;rolling element failure;119,3418503;34,8;80,5;0,402073733;1758197027;;;;;;
;normal;suspect;128,0300617;31,7;80,5;0,402015839;1758197028;;;;;;
;normal;normal;117,3839569;37,4;80,5;0,402101929;1758197029;;;;;;
;stage 2 failure;suspect;119,1790104;33,7;80,5;0,402044048;1758197030;;;;;;
;stage 2 failure;stage 2 failure;113,2938862;38,4;80,5;0,402130109;1758197031;;;;;;
;normal;normal;118,6168194;32;80,5;0,402216146;1758197032;;;;;;
;normal;normal;126,749754;30,7;80,5;0,402302158;1758197033;;;;;;
;stage 2 failure;normal;120,3062534;34,1;80,5;0,402244281;1758197034;;;;;;
;early;normal;117,3751354;32,6;80,5;0,402186421;1758197035;;;;;;
;normal;normal;97,10502625;49,2;80,5;0,4022724;1758197036;;;;;;
;normal;normal;98,9151001;43,4;80,6;0,402358355;1758197037;;;;;;
;early;normal;103,8389206;36,9;80,5;0,402300503;1758197038;;;;;;
;early;suspect;120,7749844;34,6;80,5;0,402242668;1758197039;;;;;;
;normal;suspect;122,243166;41;80,5;0,40218485;1758197040;;;;;;
;normal;normal;125,5710125;32,8;80,5;0,402270767;1758197041;;;;;;
;stage 2 failure;normal;130,0992966;32,6;80,4;0,402212962;1758197042;;;;;;
;stage 2 failure;rolling element failure;122,0128536;31,6;80,5;0,402155172;1758197043;;;;;;
;normal;normal;130,9587955;42;80,3;0,402241057;1758197044;;;;;;
;normal;normal;116,7149544;47,3;79,8;0,402326918;1758197045;;;;;;
;early;normal;124,3309975;43,8;79,8;0,402269137;1758197046;;;;;;
;normal;normal;108,2310677;32;79,9;0,402354968;1758197047;;;;;;
;normal;suspect;142,6167488;31,3;80;0,4022972;1758197048;;;;;;
;normal;early;104,9919128;31,7;79,9;0,402239449;1758197049;;;;;;
;early;early;94,4981575;33,2;80,1;0,402325248;1758197050;;;;;;
;early;normal;104,0482521;55,8;80;0,402267509;1758197051;;;;;;
;normal;normal;111,7808819;43,2;80;0,402353279;1758197052;;;;;;
;normal;normal;94,23208237;39,8;80;0,402439024;1758197053;;;;;;
;imminent failure;normal;146,1589336;32,4;80,1;0,402381294;1758197054;;;;;;
;early;suspect;114,8962975;39;80,1;0,40232358;1758197055;;;;;;
;normal;normal;145,660162;31,5;80,3;0,402409293;1758197056;;;;;;
;normal;normal;115,9050465;32,6;80,6;0,402494981;1758197057;;;;;;
;imminent failure;normal;121,9029427;31,6;80,4;0,402437276;1758197058;;;;;;
;early;normal;139,7461891;35,1;80,2;0,402379587;1758197059;;;;;;
;imminent failure;suspect;102,5590897;36;80,2;0,402321915;1758197060;;;;;;
;normal;early;117,8228855;35,4;80,2;0,402264259;1758197061;;;;;;
;stage 2 failure;early;112,6818657;35,8;80,7;0,40220662;1758197063;;;;;;
;early;early;114,6469116;31,2;80,2;0,402292264;1758197064;;;;;;
;normal;suspect;139,1100883;33,9;80,3;0,402234637;1758197065;;;;;;
;normal;early;123,6200333;33,3;80,3;0,402177027;1758197066;;;;;;
;imminent failure;early;120,2330589;51,6;80,3;0,402119433;1758197067;;;;;;
;normal;normal;95,45493126;35,7;80,4;0,40220504;1758197068;;;;;;
;normal;normal;136,9087696;36,8;80,4;0,402290623;1758197069;;;;;;
;normal;normal;93,23596954;35,1;80,3;0,402376181;1758197070;;;;;;
;stage 2 failure;normal;121,3209629;33,6;80,3;0,402318592;1758197071;;;;;;
;suspect;suspect;139,7111416;30,6;80,3;0,402404121;1758197072;;;;;;
;normal;suspect;140,3169632;30,3;80,3;0,402346545;1758197073;;;;;;
;normal;suspect;115,4069901;33,9;80,3;0,402288984;1758197074;;;;;;
;rolling element failure;suspect;123,7790585;31,3;80,4;0,40223144;1758197075;;;;;;
;stage 2 failure;stage 2 failure;92,54384041;40,5;80,3;0,402316934;1758197076;;;;;;
;early;early;132,0021152;33,6;80,3;0,402402402;1758197077;;;;;;
;early;early;123,8059998;32,2;80,3;0,402487847;1758197078;;;;;;
;early;early;137,5479698;32;80,3;0,402573267;1758197079;;;;;;
;early;early;140,1968002;31;80,4;0,402658662;1758197080;;;;;;
;normal;suspect;127,0968914;53,9;80,4;0,402601115;1758197081;;;;;;
;normal;early;97,90301323;44,2;80,4;0,402543584;1758197082;;;;;;
;imminent failure;early;105,150938;38,9;80,4;0,402486069;1758197083;;;;;;
;early;normal;136,4891529;37,9;80,5;0,402428571;1758197084;;;;;;
;normal;normal;104,8541069;41,8;80,6;0,402513927;1758197085;;;;;;
;normal;normal;132,3530674;32,4;80,5;0,402599257;1758197086;;;;;;
;stage 2 failure;normal;147,5000381;30,7;80,4;0,402541768;1758197087;;;;;;
;early;normal;111,1028194;31,9;80,5;0,402484295;1758197088;;;;;;
;normal;suspect;106,3189507;36,1;80,5;0,402426838;1758197089;;;;;;
;normal;normal;106,6989899;32,3;81,2;0,402512132;1758197090;;;;;;
;stage 2 failure;suspect;108,4928513;38,8;80,9;0,402454688;1758197091;;;;;;
;imminent failure;stage 2 failure;147,0451355;30,7;80,7;0,40239726;1758197092;;;;;;
;normal;normal;115,6101227;30,7;80,6;0,402482522;1758197093;;;;;;
;normal;normal;145,4601288;31,1;80,5;0,40256776;1758197094;;;;;;
;early;normal;99,92790222;32;80,5;0,402510341;1758197095;;;;;;
;early;suspect;101,6719341;49,9;80,5;0,402452938;1758197096;;;;;;
;normal;normal;102,5421619;39,6;80,5;0,402538143;1758197097;;;;;;
;normal;normal;111,2961769;36,4;80,6;0,402623325;1758197098;;;;;;
;imminent failure;normal;137,7139091;30,9;80,6;0,40256593;1758197099;;;;;;
